"model_id","perm_read","name","perm_unlink","perm_write","perm_create","group_id"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Product Manager"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Employee"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Financial User"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Administration/Administrator"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Financial Admin"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Purchase Manager"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Product UOS View"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Direction"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"group2"
"cci_missions.ata_usage",1,"cci_missions.ata_usage",1,1,1,"Salesman"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Product UOS View"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Financial Admin"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Administration/Administrator"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Customer Executive - Manager"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Dpt Formations"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Sale Manager"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Direction"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"HR Manager"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Dpt Events"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"No One"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Purchase Manager"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Commerciaux"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Extended View"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Product Manager"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Customer Executive"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Project Manager"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Financial User"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Dpt Publications"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Project Member"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Salesman"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Users"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Employee"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Production Manager"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Financial Invoice"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"group2"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"Workers"
"cci_missions.certificate",1,"cci_missions.certificate",1,1,1,"group1"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Financial Admin"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Project Member"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Administration/Administrator"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Dpt Publications"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Product UOS View"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"group1"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"group2"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Workers"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Commerciaux"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Salesman"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Project Manager"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"HR Manager"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Financial Invoice"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Production Manager"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Customer Executive"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Employee"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Dpt Events"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Direction"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Users"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Financial User"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Sale Manager"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Dpt Formations"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Purchase Manager"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Extended View"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Customer Executive - Manager"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"No One"
"cci_missions.courier_log",1,"cci_missions.courier_log",1,1,1,"Product Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Product UOS View"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Direction"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Dpt Events"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Salesman"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Extended View"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Sale Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"No One"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Product Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Workers"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"HR Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Employee"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Production Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Customer Executive - Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"group2"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Customer Executive"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"group1"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Financial Invoice"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Administration/Administrator"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Financial User"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Purchase Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Financial Admin"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Users"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Project Manager"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Dpt Publications"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Project Member"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Dpt Formations"
"cci_missions.custom_code",1,"cci_missions.custom_code",1,1,1,"Commerciaux"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Customer Executive - Manager"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Product Manager"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"No One"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"group1"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Purchase Manager"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Sale Manager"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Extended View"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Direction"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Commerciaux"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Production Manager"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Dpt Formations"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Employee"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Financial Invoice"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Administration/Administrator"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Users"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Financial User"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Salesman"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Customer Executive"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Project Manager"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"group2"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Workers"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"HR Manager"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Product UOS View"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Dpt Publications"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Financial Admin"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Project Member"
"cci_missions.dossier",1,"cci_missions.dossier",1,1,1,"Dpt Events"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Users"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Purchase Manager"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Project Member"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"No One"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Dpt Events"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"group2"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Sale Manager"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Project Manager"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Product Manager"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Dpt Publications"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Production Manager"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Extended View"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Commerciaux"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Customer Executive"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Direction"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Workers"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Administration/Administrator"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Product UOS View"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"group1"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"HR Manager"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Financial Invoice"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Salesman"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Employee"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Dpt Formations"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Customer Executive - Manager"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Financial User"
"cci_missions.dossier_type",1,"cci_missions.dossier_type",1,1,1,"Financial Admin"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"HR Manager"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Customer Executive"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Purchase Manager"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"group2"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Financial Admin"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Dpt Events"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Customer Executive - Manager"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Production Manager"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Users"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Administration/Administrator"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Project Manager"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Employee"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Dpt Formations"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Workers"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Product Manager"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Direction"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Project Member"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Dpt Publications"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Product UOS View"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"No One"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Sale Manager"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Commerciaux"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Extended View"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"group1"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Financial Invoice"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Financial User"
"cci_missions.embassy_folder",1,"cci_missions.embassy_folder",1,1,1,"Salesman"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Product UOS View"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Administration/Administrator"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Extended View"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"No One"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"HR Manager"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Employee"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Customer Executive - Manager"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Customer Executive"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Financial Invoice"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Financial User"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Financial Admin"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Project Manager"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Project Member"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Commerciaux"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Direction"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Dpt Events"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Dpt Formations"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Dpt Publications"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Users"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Purchase Manager"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"group1"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"group2"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Production Manager"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Workers"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Product Manager"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Sale Manager"
"cci_missions.embassy_folder_line ",1,"cci_missions.embassy_folder_line",1,1,1,"Salesman"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Customer Executive - Manager"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Workers"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Financial Invoice"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Administration/Administrator"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Financial User"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Purchase Manager"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"No One"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Commerciaux"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"group2"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Employee"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Production Manager"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Project Member"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Dpt Formations"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Dpt Events"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Salesman"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Product UOS View"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Dpt Publications"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Project Manager"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"HR Manager"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Extended View"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Sale Manager"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Customer Executive"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Users"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Financial Admin"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Direction"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"group1"
"cci_missions.legalization",1,"cci_missions.legalization",1,1,1,"Product Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Direction"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Production Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Salesman"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Customer Executive - Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Extended View"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Administration/Administrator"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"HR Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Financial User"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Sale Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Project Member"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Project Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Commerciaux"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Product Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Financial Invoice"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Users"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Purchase Manager"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"No One"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"group2"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Dpt Formations"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Employee"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Dpt Publications"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Customer Executive"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Workers"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"group1"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Financial Admin"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Dpt Events"
"cci_missions.letters_log",1,"cci_missions.letters_log",1,1,1,"Product UOS View"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Project Member"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Administration/Administrator"
"cci_missions.site",1,"cci_missions.site",1,1,1,"HR Manager"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Employee"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Workers"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Dpt Events"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Salesman"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Dpt Publications"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Production Manager"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Project Manager"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Extended View"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Users"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Dpt Formations"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Financial Admin"
"cci_missions.site",1,"cci_missions.site",1,1,1,"No One"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Sale Manager"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Purchase Manager"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Financial User"
"cci_missions.site",1,"cci_missions.site",1,1,1,"group1"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Financial Invoice"
"cci_missions.site",1,"cci_missions.site",1,1,1,"Commerciaux"
