"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_dm_extract_sale_date_criteria_campadmin","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_campaignadmin",1,0,0,0
"access_dm_extract_sale_date_criteria_campmanager","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_campaignmanager",1,0,0,0
"access_dm_extract_sale_date_criteria_custfileadmin","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_custfileadmin",1,0,0,0
"access_dm_extract_sale_date_criteria_custfilemanager","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_custfilemanager",1,0,0,0
"access_dm_extract_sale_date_criteria_itemadmin","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_itemadmin",1,0,0,0
"access_dm_extract_sale_date_criteria_itemmanager","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_itemmanager",1,0,0,0
"access_dm_extract_sale_date_criteria_manufacturingadmin","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_manufacturingadmin",1,0,0,0
"access_dm_extract_sale_date_criteria_manufacturingmanager","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_manufacturingmanager",1,0,0,0
"access_dm_extract_sale_date_criteria_dtpadmin","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_dtpadmin",1,0,0,0
"access_dm_extract_sale_date_criteria_dtpmanager","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_dtpmanager",1,0,0,0
"access_dm_extract_sale_date_criteria_dmadmin","dm.extract.sale.date_criteria","model_dm_extract_sale_date_criteria","dm.res_groups_dmadmin",1,1,1,1
"access_dm_extract_sale_boolean_criteria_offeradmin","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_offeradmin",1,0,0,0
"access_dm_extract_sale_boolean_criteria_offermanager","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_offermanager",1,0,0,0
"access_dm_extract_sale_boolean_criteria_campadmin","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_campaignadmin",1,0,0,0
"access_dm_extract_sale_boolean_criteria_campmanager","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_campaignmanager",1,0,0,0
"access_dm_extract_sale_boolean_criteria_custfileadmin","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_custfileadmin",1,0,0,0
"access_dm_extract_sale_boolean_criteria_custfilemanager","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_custfilemanager",1,0,0,0
"access_dm_extract_sale_boolean_criteria_itemadmin","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_itemadmin",1,0,0,0
"access_dm_extract_sale_boolean_criteria_itemmanager","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_itemmanager",1,0,0,0
"access_dm_extract_sale_boolean_criteria_manufacturingadmin","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_manufacturingadmin",1,0,0,0
"access_dm_extract_sale_boolean_criteria_manufacturingmanager","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_manufacturingmanager",1,0,0,0
"access_dm_extract_sale_boolean_criteria_dtpadmin","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_dtpadmin",1,0,0,0
"access_dm_extract_sale_boolean_criteria_dtpmanager","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_dtpmanager",1,0,0,0
"access_dm_extract_sale_boolean_criteria_dmadmin","dm.extract.sale.boolean_criteria","model_dm_extract_sale_boolean_criteria","dm.res_groups_dmadmin",1,1,1,1
