"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_report_dm_sale_offer_step_per_day_campaignmanager","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_campaignmanager",1,0,0,0
"access_report_dm_sale_offer_step_per_day_custfileadmin","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_custfileadmin",1,1,1,1
"access_report_dm_sale_offer_step_per_day_custfilemanager","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_custfilemanager",1,0,0,0
"access_report_dm_sale_offer_step_per_day_itemadmin","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_itemadmin",1,1,1,1
"access_report_dm_sale_offer_step_per_day_itemmanager","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_itemmanager",1,0,0,0
"access_report_dm_sale_offer_step_per_day_manufacturingadmin","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_manufacturingadmin",1,1,1,1
"access_report_dm_sale_offer_step_per_day_manufacturingmanager","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_manufacturingmanager",1,0,0,0
"access_report_dm_sale_offer_step_per_day_dtpadmin","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_dtpadmin",1,1,1,1
"access_report_dm_sale_offer_step_per_day_dtpmanager","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_dtpmanager",1,0,0,0
"access_report_dm_sale_offer_step_per_day_dmadmin","report_dm_sale_offer_step_per_day","model_report_dm_sale_offer_step_per_day","dm.res_groups_dmadmin",1,1,1,1
"access_report_dm_sale_segment_per_month_offeradmin","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_offeradmin",1,0,0,1
"access_report_dm_sale_segment_per_month_offermanager","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_offermanager",1,0,0,0
"access_report_dm_sale_segment_per_month_campaignadmin","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_campaignadmin",1,1,1,1
"access_report_dm_sale_segment_per_month_campaignmanager","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_campaignmanager",1,0,0,0
"access_report_dm_sale_segment_per_month_custfileadmin","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_custfileadmin",1,1,1,1
"access_report_dm_sale_segment_per_month_custfilemanager","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_custfilemanager",1,0,0,0
"access_report_dm_sale_segment_per_month_itemadmin","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_itemadmin",1,1,1,1
"access_report_dm_sale_segment_per_month_itemmanager","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_itemmanager",1,0,0,0
"access_report_dm_sale_segment_per_month_manufacturingadmin","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_manufacturingadmin",1,1,1,1
"access_report_dm_sale_segment_per_month_manufacturingmanager","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_manufacturingmanager",1,0,0,0
"access_report_dm_sale_segment_per_month_dtpadmin","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_dtpadmin",1,1,1,1
"access_report_dm_sale_segment_per_month_dtpmanager","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_dtpmanager",1,0,0,0
"access_report_dm_sale_segment_per_month_dmadmin","report_dm_sale_segment_per_month","model_report_dm_sale_segment_per_month","dm.res_groups_dmadmin",1,1,1,1
"access_report_dm_sale_segment_per_day_offeradmin","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_offeradmin",1,0,0,1
"access_report_dm_sale_segment_per_day_offermanager","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_offermanager",1,0,0,0
"access_report_dm_sale_segment_per_day_campaignadmin","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_campaignadmin",1,1,1,1
"access_report_dm_sale_segment_per_day_campaignmanager","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_campaignmanager",1,0,0,0
"access_report_dm_sale_segment_per_day_custfileadmin","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_custfileadmin",1,1,1,1
"access_report_dm_sale_segment_per_day_custfilemanager","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_custfilemanager",1,0,0,0
"access_report_dm_sale_segment_per_day_itemadmin","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_itemadmin",1,1,1,1
"access_report_dm_sale_segment_per_day_itemmanager","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_itemmanager",1,0,0,0
"access_report_dm_sale_segment_per_day_manufacturingadmin","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_manufacturingadmin",1,1,1,1
"access_report_dm_sale_segment_per_day_manufacturingmanager","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_manufacturingmanager",1,0,0,0
"access_report_dm_sale_segment_per_day_dtpadmin","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_dtpadmin",1,1,1,1
"access_report_dm_sale_segment_per_day_dtpmanager","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_dtpmanager",1,0,0,0
"access_report_dm_sale_segment_per_day_dmadmin","report_dm_sale_segment_per_day","model_report_dm_sale_segment_per_day","dm.res_groups_dmadmin",1,1,1,1
